id,player,piece,start,result,Site,survived,victory,survived_or_victory,match_name,killed_by
W-P-c,white,Pawn,c2,white wins,https://lichess.org/g57v4fyf,True,False,True,daredevil (white) vs thomasbrent (black),
W-P-h,white,Pawn,h2,white wins,https://lichess.org/g57v4fyf,True,False,True,daredevil (white) vs thomasbrent (black),
B-P-c,black,Pawn,c7,white wins,https://lichess.org/g57v4fyf,True,True,True,daredevil (white) vs thomasbrent (black),
B-P-d,black,Pawn,d7,white wins,https://lichess.org/g57v4fyf,True,True,True,daredevil (white) vs thomasbrent (black),
B-P-f,black,Pawn,f7,white wins,https://lichess.org/g57v4fyf,True,True,True,daredevil (white) vs thomasbrent (black),
B-B-f,black,Bishop,f8,white wins,https://lichess.org/g57v4fyf,True,True,True,daredevil (white) vs thomasbrent (black),
B-R-h,black,Rook,h8,white wins,https://lichess.org/g57v4fyf,True,True,True,daredevil (white) vs thomasbrent (black),
W-P-e,white,Pawn,f5,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
B-P-f,black,Pawn,,white wins,https://lichess.org/3etegtk4,False,True,False,BulletPlay (white) vs ptdhina (black),W-P-e
W-R-h,white,Rook,f1,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
W-K,white,King,g1,white wins,https://lichess.org/3etegtk4,True,False,False,BulletPlay (white) vs ptdhina (black),
B-N-g,black,Knight,d7,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
W-N-g,white,Knight,h3,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
B-P-d,black,Pawn,c5,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
W-P-c,white,Pawn,,white wins,https://lichess.org/3etegtk4,False,False,False,BulletPlay (white) vs ptdhina (black),B-P-d
B-R-a,black,Rook,b6,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
W-Q,white,Queen,a4,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
B-B-c,black,Bishop,,white wins,https://lichess.org/3etegtk4,False,True,False,BulletPlay (white) vs ptdhina (black),W-Q
W-B-f,white,Bishop,e2,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
W-N-b,white,Knight,,white wins,https://lichess.org/3etegtk4,False,False,False,BulletPlay (white) vs ptdhina (black),B-R-a
B-N-b,black,Knight,,white wins,https://lichess.org/3etegtk4,False,True,False,BulletPlay (white) vs ptdhina (black),W-N-b
W-P-d,white,Pawn,d5,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
W-P-a,white,Pawn,,white wins,https://lichess.org/3etegtk4,False,False,False,BulletPlay (white) vs ptdhina (black),B-B-c
W-P-b,white,Pawn,,white wins,https://lichess.org/3etegtk4,False,False,False,BulletPlay (white) vs ptdhina (black),B-N-b
B-P-a,black,Pawn,,white wins,https://lichess.org/3etegtk4,False,True,False,BulletPlay (white) vs ptdhina (black),W-P-b
B-R-h,black,Rook,f8,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
B-K,black,King,g8,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
B-B-f,black,Bishop,e7,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
W-P-f,white,Pawn,f3,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
W-B-c,white,Bishop,,white wins,https://lichess.org/3etegtk4,False,False,False,BulletPlay (white) vs ptdhina (black),B-R-a
B-P-e,black,Pawn,e5,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
W-R-a,white,Rook,a1,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
W-P-g,white,Pawn,g2,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
W-P-h,white,Pawn,h2,white wins,https://lichess.org/3etegtk4,True,False,True,BulletPlay (white) vs ptdhina (black),
B-P-b,black,Pawn,b7,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
B-P-c,black,Pawn,c7,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
B-P-g,black,Pawn,g7,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
B-P-h,black,Pawn,h7,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
B-Q,black,Queen,d8,white wins,https://lichess.org/3etegtk4,True,True,True,BulletPlay (white) vs ptdhina (black),
W-N-b,white,Knight,e4,white wins,https://lichess.org/yqkdfs3d,True,False,True,Naitero_Nagasaki (white) vs _viper_ (black),
B-K,black,King,f6,white wins,https://lichess.org/yqkdfs3d,True,True,True,Naitero_Nagasaki (white) vs _viper_ (black),
W-P-h,white,Pawn,h4,white wins,https://lichess.org/yqkdfs3d,True,False,True,Naitero_Nagasaki (white) vs _viper_ (black),
W-R-h,white,Rook,d3,white wins,https://lichess.org/yqkdfs3d,True,False,True,Naitero_Nagasaki (white) vs _viper_ (black),
B-P-f,black,Pawn,f4,white wins,https://lichess.org/yqkdfs3d,True,True,True,Naitero_Nagasaki (white) vs _viper_ (black),
W-P-g,white,Pawn,g4,white wins,https://lichess.org/yqkdfs3d,True,False,True,Naitero_Nagasaki (white) vs _viper_ (black),
B-R-a,black,Rook,a3,white wins,https://lichess.org/yqkdfs3d,True,True,True,Naitero_Nagasaki (white) vs _viper_ (black),
W-P-b,white,Pawn,b4,white wins,https://lichess.org/yqkdfs3d,True,False,True,Naitero_Nagasaki (white) vs _viper_ (black),
W-R-a,white,Rook,,white wins,https://lichess.org/yqkdfs3d,False,False,False,Naitero_Nagasaki (white) vs _viper_ (black),B-R-a
B-P-g,black,Pawn,g5,white wins,https://lichess.org/yqkdfs3d,True,True,True,Naitero_Nagasaki (white) vs _viper_ (black),
W-K,white,King,f3,white wins,https://lichess.org/yqkdfs3d,True,False,False,Naitero_Nagasaki (white) vs _viper_ (black),
B-R-h,black,Rook,,white wins,https://lichess.org/yqkdfs3d,False,True,False,Naitero_Nagasaki (white) vs _viper_ (black),W-R-a
B-B-f,black,Bishop,,white wins,https://lichess.org/yqkdfs3d,False,True,False,Naitero_Nagasaki (white) vs _viper_ (black),W-K
B-N-b,black,Knight,,white wins,https://lichess.org/yqkdfs3d,False,True,False,Naitero_Nagasaki (white) vs _viper_ (black),W-K
W-B-c,white,Bishop,,white wins,https://lichess.org/yqkdfs3d,False,False,False,Naitero_Nagasaki (white) vs _viper_ (black),B-B-f
B-Q,black,Queen,,white wins,https://lichess.org/yqkdfs3d,False,True,False,Naitero_Nagasaki (white) vs _viper_ (black),W-N-b
W-Q,white,Queen,,white wins,https://lichess.org/yqkdfs3d,False,False,False,Naitero_Nagasaki (white) vs _viper_ (black),B-Q
B-B-c,black,Bishop,,white wins,https://lichess.org/yqkdfs3d,False,True,False,Naitero_Nagasaki (white) vs _viper_ (black),W-R-h
B-P-c,black,Pawn,,white wins,https://lichess.org/yqkdfs3d,False,True,False,Naitero_Nagasaki (white) vs _viper_ (black),W-Q
W-B-f,white,Bishop,,white wins,https://lichess.org/yqkdfs3d,False,False,False,Naitero_Nagasaki (white) vs _viper_ (black),B-P-c
W-N-g,white,Knight,,white wins,https://lichess.org/yqkdfs3d,False,False,False,Naitero_Nagasaki (white) vs _viper_ (black),B-B-c
B-N-g,black,Knight,,white wins,https://lichess.org/yqkdfs3d,False,True,False,Naitero_Nagasaki (white) vs _viper_ (black),W-B-f
W-P-f,white,Pawn,,white wins,https://lichess.org/yqkdfs3d,False,False,False,Naitero_Nagasaki (white) vs _viper_ (black),B-R-h
B-P-e,black,Pawn,,white wins,https://lichess.org/yqkdfs3d,False,True,False,Naitero_Nagasaki (white) vs _viper_ (black),W-P-f
W-P-e,white,Pawn,,white wins,https://lichess.org/yqkdfs3d,False,False,False,Naitero_Nagasaki (white) vs _viper_ (black),B-P-e
W-P-c,white,Pawn,,white wins,https://lichess.org/yqkdfs3d,False,False,False,Naitero_Nagasaki (white) vs _viper_ (black),B-P-e
B-P-d,black,Pawn,,white wins,https://lichess.org/yqkdfs3d,False,True,False,Naitero_Nagasaki (white) vs _viper_ (black),W-P-c
W-P-d,white,Pawn,,white wins,https://lichess.org/yqkdfs3d,False,False,False,Naitero_Nagasaki (white) vs _viper_ (black),B-N-b
W-P-a,white,Pawn,a2,white wins,https://lichess.org/yqkdfs3d,True,False,True,Naitero_Nagasaki (white) vs _viper_ (black),
B-P-a,black,Pawn,a7,white wins,https://lichess.org/yqkdfs3d,True,True,True,Naitero_Nagasaki (white) vs _viper_ (black),
B-P-b,black,Pawn,b7,white wins,https://lichess.org/yqkdfs3d,True,True,True,Naitero_Nagasaki (white) vs _viper_ (black),
B-P-h,black,Pawn,h7,white wins,https://lichess.org/yqkdfs3d,True,True,True,Naitero_Nagasaki (white) vs _viper_ (black),
B-R-h,black,Rook,d7,black wins,https://lichess.org/9n754hvw,True,False,True,prime1st (white) vs MihaSAH (black),
W-Q,white,Queen,a7,black wins,https://lichess.org/9n754hvw,True,True,True,prime1st (white) vs MihaSAH (black),
B-K,black,King,g7,black wins,https://lichess.org/9n754hvw,True,False,False,prime1st (white) vs MihaSAH (black),
W-R-h,white,Rook,,black wins,https://lichess.org/9n754hvw,False,True,False,prime1st (white) vs MihaSAH (black),B-K
W-K,white,King,e4,black wins,https://lichess.org/9n754hvw,True,True,True,prime1st (white) vs MihaSAH (black),
B-Q,black,Queen,h5,black wins,https://lichess.org/9n754hvw,True,False,True,prime1st (white) vs MihaSAH (black),
W-R-a,white,Rook,,black wins,https://lichess.org/9n754hvw,False,True,False,prime1st (white) vs MihaSAH (black),B-R-h
B-R-a,black,Rook,d8,black wins,https://lichess.org/9n754hvw,True,False,True,prime1st (white) vs MihaSAH (black),
B-B-f,black,Bishop,b4,black wins,https://lichess.org/9n754hvw,True,False,True,prime1st (white) vs MihaSAH (black),
B-P-f,black,Pawn,f6,black wins,https://lichess.org/9n754hvw,True,False,True,prime1st (white) vs MihaSAH (black),
B-P-h,black,Pawn,,black wins,https://lichess.org/9n754hvw,False,False,False,prime1st (white) vs MihaSAH (black),W-Q
W-P-g,white,Pawn,,black wins,https://lichess.org/9n754hvw,False,True,False,prime1st (white) vs MihaSAH (black),B-P-h
B-P-b,black,Pawn,c3,black wins,https://lichess.org/9n754hvw,True,False,True,prime1st (white) vs MihaSAH (black),
W-B-c,white,Bishop,,black wins,https://lichess.org/9n754hvw,False,True,False,prime1st (white) vs MihaSAH (black),B-P-b
B-N-g,black,Knight,,black wins,https://lichess.org/9n754hvw,False,False,False,prime1st (white) vs MihaSAH (black),W-B-c
B-B-c,black,Bishop,,black wins,https://lichess.org/9n754hvw,False,False,False,prime1st (white) vs MihaSAH (black),W-K
B-P-e,black,Pawn,e5,black wins,https://lichess.org/9n754hvw,True,False,True,prime1st (white) vs MihaSAH (black),
W-N-b,white,Knight,,black wins,https://lichess.org/9n754hvw,False,True,False,prime1st (white) vs MihaSAH (black),B-B-c
W-P-e,white,Pawn,,black wins,https://lichess.org/9n754hvw,False,True,False,prime1st (white) vs MihaSAH (black),B-P-b
B-P-d,black,Pawn,,black wins,https://lichess.org/9n754hvw,False,False,False,prime1st (white) vs MihaSAH (black),W-P-e
W-P-b,white,Pawn,b3,black wins,https://lichess.org/9n754hvw,True,True,True,prime1st (white) vs MihaSAH (black),
W-P-a,white,Pawn,a4,black wins,https://lichess.org/9n754hvw,True,True,True,prime1st (white) vs MihaSAH (black),
B-P-a,black,Pawn,a5,black wins,https://lichess.org/9n754hvw,True,False,True,prime1st (white) vs MihaSAH (black),
W-N-g,white,Knight,h3,black wins,https://lichess.org/9n754hvw,True,True,True,prime1st (white) vs MihaSAH (black),
W-B-f,white,Bishop,,black wins,https://lichess.org/9n754hvw,False,True,False,prime1st (white) vs MihaSAH (black),B-P-b
W-P-d,white,Pawn,,black wins,https://lichess.org/9n754hvw,False,True,False,prime1st (white) vs MihaSAH (black),B-B-f
B-N-b,black,Knight,,black wins,https://lichess.org/9n754hvw,False,False,False,prime1st (white) vs MihaSAH (black),W-B-f
B-P-c,black,Pawn,,black wins,https://lichess.org/9n754hvw,False,False,False,prime1st (white) vs MihaSAH (black),W-P-d
W-P-c,white,Pawn,,black wins,https://lichess.org/9n754hvw,False,True,False,prime1st (white) vs MihaSAH (black),B-R-h
W-P-f,white,Pawn,f2,black wins,https://lichess.org/9n754hvw,True,True,True,prime1st (white) vs MihaSAH (black),
W-P-h,white,Pawn,h2,black wins,https://lichess.org/9n754hvw,True,True,True,prime1st (white) vs MihaSAH (black),
B-P-g,black,Pawn,,black wins,https://lichess.org/9n754hvw,False,False,False,prime1st (white) vs MihaSAH (black),W-R-h
B-Q,black,Queen,g2,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
W-Q,white,Queen,e3,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
B-P-f,black,Pawn,,black wins,https://lichess.org/xd9vkd47,False,False,False,metrolog (white) vs Bravery (black),W-Q
W-B-f,white,Bishop,c2,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
W-N-b,white,Knight,,black wins,https://lichess.org/xd9vkd47,False,True,False,metrolog (white) vs Bravery (black),B-Q
W-P-b,white,Pawn,b4,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
B-B-f,black,Bishop,g3,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
B-B-c,black,Bishop,,black wins,https://lichess.org/xd9vkd47,False,False,False,metrolog (white) vs Bravery (black),W-N-b
W-K,white,King,d2,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
W-P-f,white,Pawn,,black wins,https://lichess.org/xd9vkd47,False,True,False,metrolog (white) vs Bravery (black),B-B-c
B-N-g,black,Knight,,black wins,https://lichess.org/xd9vkd47,False,False,False,metrolog (white) vs Bravery (black),W-Q
B-R-a,black,Rook,b8,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
B-P-b,black,Pawn,c6,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
W-N-g,white,Knight,,black wins,https://lichess.org/xd9vkd47,False,True,False,metrolog (white) vs Bravery (black),B-P-b
B-P-e,black,Pawn,,black wins,https://lichess.org/xd9vkd47,False,False,False,metrolog (white) vs Bravery (black),W-P-f
W-P-h,white,Pawn,h3,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
B-R-h,black,Rook,f8,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
B-K,black,King,g8,black wins,https://lichess.org/xd9vkd47,True,False,False,metrolog (white) vs Bravery (black),
W-P-c,white,Pawn,c5,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
W-P-e,white,Pawn,,black wins,https://lichess.org/xd9vkd47,False,True,False,metrolog (white) vs Bravery (black),B-P-f
B-N-b,black,Knight,,black wins,https://lichess.org/xd9vkd47,False,False,False,metrolog (white) vs Bravery (black),W-N-g
W-P-a,white,Pawn,a3,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
B-P-d,black,Pawn,d5,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
W-P-d,white,Pawn,d4,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
W-R-a,white,Rook,a1,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
W-B-c,white,Bishop,c1,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
W-R-h,white,Rook,h1,black wins,https://lichess.org/xd9vkd47,True,True,True,metrolog (white) vs Bravery (black),
W-P-g,white,Pawn,,black wins,https://lichess.org/xd9vkd47,False,True,False,metrolog (white) vs Bravery (black),B-Q
B-P-a,black,Pawn,a7,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
B-P-c,black,Pawn,c7,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
B-P-g,black,Pawn,g7,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
B-P-h,black,Pawn,h7,black wins,https://lichess.org/xd9vkd47,True,False,True,metrolog (white) vs Bravery (black),
W-Q,white,Queen,c7,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
B-R-a,black,Rook,d8,white wins,https://lichess.org/ygpu7khg,True,True,True,kinner (white) vs ddj (black),
W-N-b,white,Knight,,white wins,https://lichess.org/ygpu7khg,False,False,False,kinner (white) vs ddj (black),B-R-a
B-N-b,black,Knight,d7,white wins,https://lichess.org/ygpu7khg,True,True,True,kinner (white) vs ddj (black),
B-K,black,King,g8,white wins,https://lichess.org/ygpu7khg,True,True,True,kinner (white) vs ddj (black),
W-R-h,white,Rook,f2,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
B-Q,black,Queen,e3,white wins,https://lichess.org/ygpu7khg,True,True,True,kinner (white) vs ddj (black),
W-K,white,King,g1,white wins,https://lichess.org/ygpu7khg,True,False,False,kinner (white) vs ddj (black),
B-N-g,black,Knight,,white wins,https://lichess.org/ygpu7khg,False,True,False,kinner (white) vs ddj (black),W-R-h
B-R-h,black,Rook,,white wins,https://lichess.org/ygpu7khg,False,True,False,kinner (white) vs ddj (black),W-N-b
W-P-f,white,Pawn,f4,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
W-P-e,white,Pawn,f5,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
B-B-c,black,Bishop,,white wins,https://lichess.org/ygpu7khg,False,True,False,kinner (white) vs ddj (black),W-P-e
W-N-g,white,Knight,,white wins,https://lichess.org/ygpu7khg,False,False,False,kinner (white) vs ddj (black),B-B-c
W-B-c,white,Bishop,,white wins,https://lichess.org/ygpu7khg,False,False,False,kinner (white) vs ddj (black),B-Q
B-B-f,black,Bishop,,white wins,https://lichess.org/ygpu7khg,False,True,False,kinner (white) vs ddj (black),W-B-c
B-P-e,black,Pawn,,white wins,https://lichess.org/ygpu7khg,False,True,False,kinner (white) vs ddj (black),W-N-g
W-P-d,white,Pawn,,white wins,https://lichess.org/ygpu7khg,False,False,False,kinner (white) vs ddj (black),B-P-e
B-P-d,black,Pawn,d6,white wins,https://lichess.org/ygpu7khg,True,True,True,kinner (white) vs ddj (black),
W-B-f,white,Bishop,,white wins,https://lichess.org/ygpu7khg,False,False,False,kinner (white) vs ddj (black),B-K
B-P-b,black,Pawn,b5,white wins,https://lichess.org/ygpu7khg,True,True,True,kinner (white) vs ddj (black),
B-P-c,black,Pawn,,white wins,https://lichess.org/ygpu7khg,False,True,False,kinner (white) vs ddj (black),W-Q
W-R-a,white,Rook,a1,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
W-P-a,white,Pawn,a2,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
W-P-b,white,Pawn,b2,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
W-P-c,white,Pawn,c2,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
W-P-g,white,Pawn,g2,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
W-P-h,white,Pawn,h2,white wins,https://lichess.org/ygpu7khg,True,False,True,kinner (white) vs ddj (black),
B-P-a,black,Pawn,a7,white wins,https://lichess.org/ygpu7khg,True,True,True,kinner (white) vs ddj (black),
B-P-f,black,Pawn,,white wins,https://lichess.org/ygpu7khg,False,True,False,kinner (white) vs ddj (black),W-B-f
